T	Real part of <m>	<|m|^2>	<|m|^4>
0.000000e+00		1.000100e+00		1.000100e+00		1.000100e+00
2.002002e-03		1.000100e+00		1.000100e+00		1.000100e+00
4.004004e-03		1.000100e+00		1.000100e+00		1.000100e+00
6.006006e-03		1.000100e+00		1.000100e+00		1.000100e+00
8.008008e-03		1.000100e+00		1.000100e+00		1.000100e+00
1.001001e-02		1.000100e+00		1.000100e+00		1.000100e+00
1.201201e-02		1.000100e+00		1.000100e+00		1.000100e+00
1.401401e-02		1.000100e+00		1.000100e+00		1.000100e+00
1.601602e-02		1.000100e+00		1.000100e+00		1.000100e+00
1.801802e-02		1.000100e+00		1.000100e+00		1.000100e+00
2.002002e-02		1.000100e+00		1.000100e+00		1.000100e+00
2.202202e-02		1.000100e+00		1.000100e+00		1.000100e+00
2.402402e-02		1.000100e+00		1.000100e+00		1.000100e+00
2.602603e-02		1.000100e+00		1.000100e+00		1.000100e+00
2.802803e-02		1.000100e+00		1.000100e+00		1.000100e+00
3.003003e-02		1.000100e+00		1.000100e+00		1.000100e+00
3.203203e-02		1.000100e+00		1.000100e+00		1.000100e+00
3.403403e-02		1.000100e+00		1.000100e+00		1.000100e+00
3.603604e-02		1.000100e+00		1.000100e+00		1.000100e+00
3.803804e-02		1.000100e+00		1.000100e+00		1.000100e+00
4.004004e-02		1.000100e+00		1.000100e+00		1.000100e+00
4.204204e-02		1.000100e+00		1.000100e+00		1.000100e+00
4.404404e-02		1.000100e+00		1.000100e+00		1.000100e+00
4.604605e-02		1.000100e+00		1.000100e+00		1.000100e+00
4.804805e-02		1.000100e+00		1.000100e+00		1.000100e+00
5.005005e-02		1.000100e+00		1.000100e+00		1.000100e+00
5.205205e-02		1.000100e+00		1.000100e+00		1.000100e+00
5.405405e-02		1.000100e+00		1.000100e+00		1.000100e+00
5.605606e-02		1.000100e+00		1.000100e+00		1.000100e+00
5.805806e-02		1.000100e+00		1.000100e+00		1.000100e+00
6.006006e-02		1.000100e+00		1.000100e+00		1.000100e+00
6.206206e-02		1.000100e+00		1.000100e+00		1.000100e+00
6.406406e-02		1.000100e+00		1.000100e+00		1.000100e+00
6.606607e-02		1.000100e+00		1.000100e+00		1.000100e+00
